"Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)","Obstruction","Start Pass Number","Stop Pass Number","Current Condition","Worst Condition","Total Duration (sec)"
14 Mar 2023 23:41:33.932,15 Mar 2023 00:17:03.377,2129.445,"Earth","10328","10328","Umbra","Umbra",2146.287
15 Mar 2023 00:17:03.377,15 Mar 2023 00:17:11.793,8.416,"Earth","10328","10328","Penumbra","Umbra",2146.287
15 Mar 2023 01:15:38.252,15 Mar 2023 01:15:46.683,8.431,"Earth","10329","10329","Penumbra","Umbra",2146.288
15 Mar 2023 01:15:46.683,15 Mar 2023 01:51:16.125,2129.442,"Earth","10329","10329","Umbra","Umbra",2146.288
15 Mar 2023 01:51:16.125,15 Mar 2023 01:51:24.540,8.416,"Earth","10329","10329","Penumbra","Umbra",2146.288
15 Mar 2023 02:49:51.000,15 Mar 2023 02:49:59.430,8.430,"Earth","10330","10330","Penumbra","Umbra",2146.288
15 Mar 2023 02:49:59.430,15 Mar 2023 03:25:28.873,2129.442,"Earth","10330","10330","Umbra","Umbra",2146.288
15 Mar 2023 03:25:28.873,15 Mar 2023 03:25:37.288,8.415,"Earth","10330","10330","Penumbra","Umbra",2146.288
15 Mar 2023 04:24:03.750,15 Mar 2023 04:24:12.178,8.428,"Earth","10331","10331","Penumbra","Umbra",2146.286
15 Mar 2023 04:24:12.178,15 Mar 2023 04:59:41.621,2129.443,"Earth","10331","10331","Umbra","Umbra",2146.286
15 Mar 2023 04:59:41.621,15 Mar 2023 04:59:50.036,8.415,"Earth","10331","10331","Penumbra","Umbra",2146.286
15 Mar 2023 05:58:16.496,15 Mar 2023 05:58:24.925,8.429,"Earth","10332","10332","Penumbra","Umbra",2146.288
15 Mar 2023 05:58:24.925,15 Mar 2023 06:33:54.369,2129.444,"Earth","10332","10332","Umbra","Umbra",2146.288
15 Mar 2023 06:33:54.369,15 Mar 2023 06:34:02.784,8.415,"Earth","10332","10332","Penumbra","Umbra",2146.288
15 Mar 2023 07:32:29.244,15 Mar 2023 07:32:37.673,8.429,"Earth","10333","10333","Penumbra","Umbra",2146.288
15 Mar 2023 07:32:37.673,15 Mar 2023 08:08:07.117,2129.444,"Earth","10333","10333","Umbra","Umbra",2146.288
15 Mar 2023 08:08:07.117,15 Mar 2023 08:08:15.532,8.415,"Earth","10333","10333","Penumbra","Umbra",2146.288
15 Mar 2023 09:06:41.993,15 Mar 2023 09:06:50.420,8.427,"Earth","10334","10334","Penumbra","Umbra",2146.288
15 Mar 2023 09:06:50.420,15 Mar 2023 09:42:19.865,2129.446,"Earth","10334","10334","Umbra","Umbra",2146.288
15 Mar 2023 09:42:19.865,15 Mar 2023 09:42:28.280,8.415,"Earth","10334","10334","Penumbra","Umbra",2146.288
15 Mar 2023 10:40:54.741,15 Mar 2023 10:41:03.169,8.429,"Earth","10335","10335","Penumbra","Umbra",2146.288
15 Mar 2023 10:41:03.169,15 Mar 2023 11:16:32.613,2129.444,"Earth","10335","10335","Umbra","Umbra",2146.288
15 Mar 2023 11:16:32.613,15 Mar 2023 11:16:41.028,8.415,"Earth","10335","10335","Penumbra","Umbra",2146.288
15 Mar 2023 12:15:07.489,15 Mar 2023 12:15:15.916,8.427,"Earth","10336","10336","Penumbra","Umbra",2146.287
15 Mar 2023 12:15:15.916,15 Mar 2023 12:50:45.362,2129.446,"Earth","10336","10336","Umbra","Umbra",2146.287
15 Mar 2023 12:50:45.362,15 Mar 2023 12:50:53.776,8.415,"Earth","10336","10336","Penumbra","Umbra",2146.287
15 Mar 2023 13:49:20.239,15 Mar 2023 13:49:28.666,8.426,"Earth","10337","10337","Penumbra","Umbra",2146.285
15 Mar 2023 13:49:28.666,15 Mar 2023 14:24:58.110,2129.444,"Earth","10337","10337","Umbra","Umbra",2146.285
15 Mar 2023 14:24:58.110,15 Mar 2023 14:25:06.525,8.415,"Earth","10337","10337","Penumbra","Umbra",2146.285
15 Mar 2023 15:23:32.988,15 Mar 2023 15:23:41.414,8.426,"Earth","10338","10338","Penumbra","Umbra",2146.285
15 Mar 2023 15:23:41.414,15 Mar 2023 15:59:10.858,2129.444,"Earth","10338","10338","Umbra","Umbra",2146.285
15 Mar 2023 15:59:10.858,15 Mar 2023 15:59:19.273,8.415,"Earth","10338","10338","Penumbra","Umbra",2146.285
15 Mar 2023 16:57:45.736,15 Mar 2023 16:57:54.160,8.424,"Earth","10339","10339","Penumbra","Umbra",2146.285
15 Mar 2023 16:57:54.160,15 Mar 2023 17:33:23.606,2129.447,"Earth","10339","10339","Umbra","Umbra",2146.285
15 Mar 2023 17:33:23.606,15 Mar 2023 17:33:32.021,8.415,"Earth","10339","10339","Penumbra","Umbra",2146.285
15 Mar 2023 18:31:58.482,15 Mar 2023 18:32:06.908,8.426,"Earth","10340","10340","Penumbra","Umbra",2146.287
15 Mar 2023 18:32:06.908,15 Mar 2023 19:07:36.355,2129.447,"Earth","10340","10340","Umbra","Umbra",2146.287
15 Mar 2023 19:07:36.355,15 Mar 2023 19:07:44.769,8.414,"Earth","10340","10340","Penumbra","Umbra",2146.287
15 Mar 2023 20:06:11.233,15 Mar 2023 20:06:19.656,8.423,"Earth","10341","10341","Penumbra","Umbra",2146.285
15 Mar 2023 20:06:19.656,15 Mar 2023 20:41:49.103,2129.447,"Earth","10341","10341","Umbra","Umbra",2146.285
15 Mar 2023 20:41:49.103,15 Mar 2023 20:41:57.518,8.414,"Earth","10341","10341","Penumbra","Umbra",2146.285
15 Mar 2023 21:40:23.981,15 Mar 2023 21:40:32.404,8.422,"Earth","10342","10342","Penumbra","Umbra",2146.284
15 Mar 2023 21:40:32.404,15 Mar 2023 22:16:01.852,2129.448,"Earth","10342","10342","Umbra","Umbra",2146.284
15 Mar 2023 22:16:01.852,15 Mar 2023 22:16:10.266,8.414,"Earth","10342","10342","Penumbra","Umbra",2146.284
15 Mar 2023 23:14:36.730,15 Mar 2023 23:14:45.155,8.425,"Earth","10343","10343","Penumbra","Umbra",2146.284
15 Mar 2023 23:14:45.155,15 Mar 2023 23:50:14.600,2129.445,"Earth","10343","10343","Umbra","Umbra",2146.284
15 Mar 2023 23:50:14.600,15 Mar 2023 23:50:23.014,8.414,"Earth","10343","10343","Penumbra","Umbra",2146.284
16 Mar 2023 00:48:49.475,16 Mar 2023 00:48:57.903,8.428,"Earth","10344","10344","Penumbra","Umbra",2146.287
16 Mar 2023 00:48:57.903,16 Mar 2023 01:24:27.349,2129.445,"Earth","10344","10344","Umbra","Umbra",2146.287
16 Mar 2023 01:24:27.349,16 Mar 2023 01:24:35.763,8.414,"Earth","10344","10344","Penumbra","Umbra",2146.287
16 Mar 2023 02:23:02.227,16 Mar 2023 02:23:10.652,8.425,"Earth","10345","10345","Penumbra","Umbra",2146.284
16 Mar 2023 02:23:10.652,16 Mar 2023 02:58:40.097,2129.445,"Earth","10345","10345","Umbra","Umbra",2146.284
16 Mar 2023 02:58:40.097,16 Mar 2023 02:58:48.511,8.414,"Earth","10345","10345","Penumbra","Umbra",2146.284
16 Mar 2023 03:57:14.976,16 Mar 2023 03:57:23.397,8.422,"Earth","10346","10346","Penumbra","Umbra",2146.284
16 Mar 2023 03:57:23.397,16 Mar 2023 04:32:52.846,2129.448,"Earth","10346","10346","Umbra","Umbra",2146.284
16 Mar 2023 04:32:52.846,16 Mar 2023 04:33:01.259,8.414,"Earth","10346","10346","Penumbra","Umbra",2146.284
16 Mar 2023 05:31:27.722,16 Mar 2023 05:31:36.146,8.424,"Earth","10347","10347","Penumbra","Umbra",2146.286
16 Mar 2023 05:31:36.146,16 Mar 2023 06:07:05.594,2129.448,"Earth","10347","10347","Umbra","Umbra",2146.286
16 Mar 2023 06:07:05.594,16 Mar 2023 06:07:14.008,8.414,"Earth","10347","10347","Penumbra","Umbra",2146.286
16 Mar 2023 07:05:40.470,16 Mar 2023 07:05:48.894,8.424,"Earth","10348","10348","Penumbra","Umbra",2146.286
16 Mar 2023 07:05:48.894,16 Mar 2023 07:41:18.343,2129.449,"Earth","10348","10348","Umbra","Umbra",2146.286
16 Mar 2023 07:41:18.343,16 Mar 2023 07:41:26.756,8.414,"Earth","10348","10348","Penumbra","Umbra",2146.286
16 Mar 2023 08:39:53.219,16 Mar 2023 08:40:01.645,8.427,"Earth","10349","10349","Penumbra","Umbra",2146.286
16 Mar 2023 08:40:01.645,16 Mar 2023 09:15:31.091,2129.446,"Earth","10349","10349","Umbra","Umbra",2146.286
16 Mar 2023 09:15:31.091,16 Mar 2023 09:15:39.505,8.414,"Earth","10349","10349","Penumbra","Umbra",2146.286
16 Mar 2023 10:14:05.967,16 Mar 2023 10:14:14.391,8.423,"Earth","10350","10350","Penumbra","Umbra",2146.286
16 Mar 2023 10:14:14.391,16 Mar 2023 10:49:43.840,2129.449,"Earth","10350","10350","Umbra","Umbra",2146.286
16 Mar 2023 10:49:43.840,16 Mar 2023 10:49:52.254,8.413,"Earth","10350","10350","Penumbra","Umbra",2146.286
16 Mar 2023 11:48:18.719,16 Mar 2023 11:48:27.139,8.420,"Earth","10351","10351","Penumbra","Umbra",2146.285
16 Mar 2023 11:48:27.139,16 Mar 2023 12:23:56.589,2129.450,"Earth","10351","10351","Umbra","Umbra",2146.285
16 Mar 2023 12:23:56.589,16 Mar 2023 12:24:05.003,8.415,"Earth","10351","10351","Penumbra","Umbra",2146.285
16 Mar 2023 13:22:31.468,16 Mar 2023 13:22:39.891,8.423,"Earth","10352","10352","Penumbra","Umbra",2146.285
16 Mar 2023 13:22:39.891,16 Mar 2023 13:58:09.337,2129.446,"Earth","10352","10352","Umbra","Umbra",2146.285
16 Mar 2023 13:58:09.337,16 Mar 2023 13:58:17.752,8.416,"Earth","10352","10352","Penumbra","Umbra",2146.285
16 Mar 2023 14:56:44.216,16 Mar 2023 14:56:52.639,8.423,"Earth","10353","10353","Penumbra","Umbra",2146.283
16 Mar 2023 14:56:52.639,16 Mar 2023 15:32:22.088,2129.448,"Earth","10353","10353","Umbra","Umbra",2146.283
16 Mar 2023 15:32:22.088,16 Mar 2023 15:32:30.499,8.412,"Earth","10353","10353","Penumbra","Umbra",2146.283
16 Mar 2023 16:30:56.965,16 Mar 2023 16:31:05.388,8.423,"Earth","10354","10354","Penumbra","Umbra",2146.283
16 Mar 2023 16:31:05.388,16 Mar 2023 17:06:34.835,2129.447,"Earth","10354","10354","Umbra","Umbra",2146.283
16 Mar 2023 17:06:34.835,16 Mar 2023 17:06:43.248,8.413,"Earth","10354","10354","Penumbra","Umbra",2146.283
16 Mar 2023 18:05:09.713,16 Mar 2023 18:05:18.136,8.424,"Earth","10355","10355","Penumbra","Umbra",2146.286
16 Mar 2023 18:05:18.136,16 Mar 2023 18:40:47.584,2129.448,"Earth","10355","10355","Umbra","Umbra",2146.286
16 Mar 2023 18:40:47.584,16 Mar 2023 18:40:55.998,8.414,"Earth","10355","10355","Penumbra","Umbra",2146.286
16 Mar 2023 19:39:22.459,16 Mar 2023 19:39:30.885,8.426,"Earth","10356","10356","Penumbra","Umbra",2146.286
16 Mar 2023 19:39:30.885,16 Mar 2023 20:15:00.334,2129.449,"Earth","10356","10356","Umbra","Umbra",2146.286
16 Mar 2023 20:15:00.334,16 Mar 2023 20:15:08.745,8.411,"Earth","10356","10356","Penumbra","Umbra",2146.286
16 Mar 2023 21:13:35.208,16 Mar 2023 21:13:43.633,8.426,"Earth","10357","10357","Penumbra","Umbra",2146.287
16 Mar 2023 21:13:43.633,16 Mar 2023 21:49:13.083,2129.450,"Earth","10357","10357","Umbra","Umbra",2146.287
16 Mar 2023 21:49:13.083,16 Mar 2023 21:49:21.494,8.411,"Earth","10357","10357","Penumbra","Umbra",2146.287
16 Mar 2023 22:47:47.960,16 Mar 2023 22:47:56.382,8.422,"Earth","10358","10358","Penumbra","Umbra",2146.283
16 Mar 2023 22:47:56.382,16 Mar 2023 23:23:25.832,2129.450,"Earth","10358","10358","Umbra","Umbra",2146.283
16 Mar 2023 23:23:25.832,16 Mar 2023 23:23:34.243,8.411,"Earth","10358","10358","Penumbra","Umbra",2146.283
17 Mar 2023 00:22:00.709,17 Mar 2023 00:22:09.131,8.421,"Earth","10359","10359","Penumbra","Umbra",2146.285
17 Mar 2023 00:22:09.131,17 Mar 2023 00:57:38.581,2129.451,"Earth","10359","10359","Umbra","Umbra",2146.285
17 Mar 2023 00:57:38.581,17 Mar 2023 00:57:46.994,8.413,"Earth","10359","10359","Penumbra","Umbra",2146.285
17 Mar 2023 01:56:13.458,17 Mar 2023 01:56:21.879,8.421,"Earth","10360","10360","Penumbra","Umbra",2146.285
17 Mar 2023 01:56:21.879,17 Mar 2023 02:31:51.328,2129.449,"Earth","10360","10360","Umbra","Umbra",2146.285
17 Mar 2023 02:31:51.328,17 Mar 2023 02:31:59.743,8.415,"Earth","10360","10360","Penumbra","Umbra",2146.285
17 Mar 2023 03:30:26.207,17 Mar 2023 03:30:34.628,8.421,"Earth","10361","10361","Penumbra","Umbra",2146.286
17 Mar 2023 03:30:34.628,17 Mar 2023 04:06:04.077,2129.449,"Earth","10361","10361","Umbra","Umbra",2146.286
17 Mar 2023 04:06:04.077,17 Mar 2023 04:06:12.493,8.416,"Earth","10361","10361","Penumbra","Umbra",2146.286
17 Mar 2023 05:04:38.953,17 Mar 2023 05:04:47.376,8.423,"Earth","10362","10362","Penumbra","Umbra",2146.285
17 Mar 2023 05:04:47.376,17 Mar 2023 05:40:16.828,2129.452,"Earth","10362","10362","Umbra","Umbra",2146.285
17 Mar 2023 05:40:16.828,17 Mar 2023 05:40:25.238,8.410,"Earth","10362","10362","Penumbra","Umbra",2146.285
17 Mar 2023 06:38:51.705,17 Mar 2023 06:39:00.125,8.421,"Earth","10363","10363","Penumbra","Umbra",2146.285
17 Mar 2023 06:39:00.125,17 Mar 2023 07:14:29.578,2129.452,"Earth","10363","10363","Umbra","Umbra",2146.285
17 Mar 2023 07:14:29.578,17 Mar 2023 07:14:37.990,8.412,"Earth","10363","10363","Penumbra","Umbra",2146.285
17 Mar 2023 08:13:04.451,17 Mar 2023 08:13:12.874,8.423,"Earth","10364","10364","Penumbra","Umbra",2146.288
17 Mar 2023 08:13:12.874,17 Mar 2023 08:48:42.324,2129.450,"Earth","10364","10364","Umbra","Umbra",2146.288
17 Mar 2023 08:48:42.324,17 Mar 2023 08:48:50.739,8.415,"Earth","10364","10364","Penumbra","Umbra",2146.288
17 Mar 2023 09:47:17.202,17 Mar 2023 09:47:25.623,8.420,"Earth","10365","10365","Penumbra","Umbra",2146.286
17 Mar 2023 09:47:25.623,17 Mar 2023 10:22:55.073,2129.451,"Earth","10365","10365","Umbra","Umbra",2146.286
17 Mar 2023 10:22:55.073,17 Mar 2023 10:23:03.488,8.415,"Earth","10365","10365","Penumbra","Umbra",2146.286
17 Mar 2023 11:21:29.951,17 Mar 2023 11:21:38.371,8.420,"Earth","10366","10366","Penumbra","Umbra",2146.286
17 Mar 2023 11:21:38.371,17 Mar 2023 11:57:07.825,2129.454,"Earth","10366","10366","Umbra","Umbra",2146.286
17 Mar 2023 11:57:07.825,17 Mar 2023 11:57:16.237,8.412,"Earth","10366","10366","Penumbra","Umbra",2146.286
17 Mar 2023 12:55:42.700,17 Mar 2023 12:55:51.120,8.420,"Earth","10367","10367","Penumbra","Umbra",2146.283
17 Mar 2023 12:55:51.120,17 Mar 2023 13:31:20.571,2129.451,"Earth","10367","10367","Umbra","Umbra",2146.283
17 Mar 2023 13:31:20.571,17 Mar 2023 13:31:28.983,8.412,"Earth","10367","10367","Penumbra","Umbra",2146.283
17 Mar 2023 14:29:55.449,17 Mar 2023 14:30:03.869,8.419,"Earth","10368","10368","Penumbra","Umbra",2146.283
17 Mar 2023 14:30:03.869,17 Mar 2023 15:05:33.324,2129.455,"Earth","10368","10368","Umbra","Umbra",2146.283
17 Mar 2023 15:05:33.324,17 Mar 2023 15:05:41.732,8.408,"Earth","10368","10368","Penumbra","Umbra",2146.283
17 Mar 2023 16:04:08.198,17 Mar 2023 16:04:16.618,8.419,"Earth","10369","10369","Penumbra","Umbra",2146.286
17 Mar 2023 16:04:16.618,17 Mar 2023 16:39:46.070,2129.452,"Earth","10369","10369","Umbra","Umbra",2146.286
17 Mar 2023 16:39:46.070,17 Mar 2023 16:39:54.484,8.414,"Earth","10369","10369","Penumbra","Umbra",2146.286
17 Mar 2023 17:38:20.947,17 Mar 2023 17:38:29.366,8.419,"Earth","10370","10370","Penumbra","Umbra",2146.286
17 Mar 2023 17:38:29.366,17 Mar 2023 18:13:58.819,2129.452,"Earth","10370","10370","Umbra","Umbra",2146.286
17 Mar 2023 18:13:58.819,17 Mar 2023 18:14:07.233,8.414,"Earth","10370","10370","Penumbra","Umbra",2146.286
17 Mar 2023 19:12:33.696,17 Mar 2023 19:12:42.115,8.419,"Earth","10371","10371","Penumbra","Umbra",2146.286
17 Mar 2023 19:12:42.115,17 Mar 2023 19:48:11.568,2129.453,"Earth","10371","10371","Umbra","Umbra",2146.286
17 Mar 2023 19:48:11.568,17 Mar 2023 19:48:19.982,8.414,"Earth","10371","10371","Penumbra","Umbra",2146.286
17 Mar 2023 20:46:46.445,17 Mar 2023 20:46:54.864,8.419,"Earth","10372","10372","Penumbra","Umbra",2146.286
17 Mar 2023 20:46:54.864,17 Mar 2023 21:22:24.320,2129.456,"Earth","10372","10372","Umbra","Umbra",2146.286
17 Mar 2023 21:22:24.320,17 Mar 2023 21:22:32.731,8.411,"Earth","10372","10372","Penumbra","Umbra",2146.286
17 Mar 2023 22:20:59.194,17 Mar 2023 22:21:07.613,8.418,"Earth","10373","10373","Penumbra","Umbra",2146.283
17 Mar 2023 22:21:07.613,17 Mar 2023 22:56:37.066,2129.454,"Earth","10373","10373","Umbra","Umbra",2146.283
17 Mar 2023 22:56:37.066,17 Mar 2023 22:56:45.477,8.411,"Earth","10373","10373","Penumbra","Umbra",2146.283
17 Mar 2023 23:55:11.943,17 Mar 2023 23:55:20.362,8.418,"Earth","10374","10374","Penumbra","Umbra",2146.283
17 Mar 2023 23:55:20.362,18 Mar 2023 00:30:49.815,2129.454,"Earth","10374","10374","Umbra","Umbra",2146.283
18 Mar 2023 00:30:49.815,18 Mar 2023 00:30:58.227,8.411,"Earth","10374","10374","Penumbra","Umbra",2146.283
18 Mar 2023 01:29:24.692,18 Mar 2023 01:29:33.110,8.418,"Earth","10375","10375","Penumbra","Umbra",2146.283
18 Mar 2023 01:29:33.110,18 Mar 2023 02:05:02.565,2129.454,"Earth","10375","10375","Umbra","Umbra",2146.283
18 Mar 2023 02:05:02.565,18 Mar 2023 02:05:10.976,8.411,"Earth","10375","10375","Penumbra","Umbra",2146.283
18 Mar 2023 03:03:37.442,18 Mar 2023 03:03:45.859,8.418,"Earth","10376","10376","Penumbra","Umbra",2146.283
18 Mar 2023 03:03:45.859,18 Mar 2023 03:39:15.314,2129.455,"Earth","10376","10376","Umbra","Umbra",2146.283
18 Mar 2023 03:39:15.314,18 Mar 2023 03:39:23.725,8.411,"Earth","10376","10376","Penumbra","Umbra",2146.283
18 Mar 2023 04:37:50.191,18 Mar 2023 04:37:58.608,8.417,"Earth","10377","10377","Penumbra","Umbra",2146.286
18 Mar 2023 04:37:58.608,18 Mar 2023 05:13:28.063,2129.455,"Earth","10377","10377","Umbra","Umbra",2146.286
18 Mar 2023 05:13:28.063,18 Mar 2023 05:13:36.477,8.413,"Earth","10377","10377","Penumbra","Umbra",2146.286
18 Mar 2023 06:12:02.940,18 Mar 2023 06:12:11.357,8.417,"Earth","10378","10378","Penumbra","Umbra",2146.283
18 Mar 2023 06:12:11.357,18 Mar 2023 06:47:40.812,2129.456,"Earth","10378","10378","Umbra","Umbra",2146.283
18 Mar 2023 06:47:40.812,18 Mar 2023 06:47:49.223,8.411,"Earth","10378","10378","Penumbra","Umbra",2146.283
18 Mar 2023 07:46:15.689,18 Mar 2023 07:46:24.106,8.417,"Earth","10379","10379","Penumbra","Umbra",2146.284
18 Mar 2023 07:46:24.106,18 Mar 2023 08:21:53.562,2129.456,"Earth","10379","10379","Umbra","Umbra",2146.284
18 Mar 2023 08:21:53.562,18 Mar 2023 08:22:01.972,8.411,"Earth","10379","10379","Penumbra","Umbra",2146.284
18 Mar 2023 09:20:28.438,18 Mar 2023 09:20:36.855,8.417,"Earth","10380","10380","Penumbra","Umbra",2146.284
18 Mar 2023 09:20:36.855,18 Mar 2023 09:56:06.311,2129.456,"Earth","10380","10380","Umbra","Umbra",2146.284
18 Mar 2023 09:56:06.311,18 Mar 2023 09:56:14.722,8.411,"Earth","10380","10380","Penumbra","Umbra",2146.284
18 Mar 2023 10:54:41.187,18 Mar 2023 10:54:49.601,8.414,"Earth","10381","10381","Penumbra","Umbra",2146.284
18 Mar 2023 10:54:49.601,18 Mar 2023 11:30:19.060,2129.460,"Earth","10381","10381","Umbra","Umbra",2146.284
18 Mar 2023 11:30:19.060,18 Mar 2023 11:30:27.471,8.410,"Earth","10381","10381","Penumbra","Umbra",2146.284
18 Mar 2023 12:28:53.936,18 Mar 2023 12:29:02.352,8.416,"Earth","10382","10382","Penumbra","Umbra",2146.284
18 Mar 2023 12:29:02.352,18 Mar 2023 13:04:31.810,2129.457,"Earth","10382","10382","Umbra","Umbra",2146.284
18 Mar 2023 13:04:31.810,18 Mar 2023 13:04:40.220,8.410,"Earth","10382","10382","Penumbra","Umbra",2146.284
18 Mar 2023 14:03:06.685,18 Mar 2023 14:03:15.098,8.413,"Earth","10383","10383","Penumbra","Umbra",2146.284
18 Mar 2023 14:03:15.098,18 Mar 2023 14:38:44.559,2129.461,"Earth","10383","10383","Umbra","Umbra",2146.284
18 Mar 2023 14:38:44.559,18 Mar 2023 14:38:52.969,8.410,"Earth","10383","10383","Penumbra","Umbra",2146.284
18 Mar 2023 15:37:19.434,18 Mar 2023 15:37:27.849,8.415,"Earth","10384","10384","Penumbra","Umbra",2146.284
18 Mar 2023 15:37:27.849,18 Mar 2023 16:12:57.308,2129.460,"Earth","10384","10384","Umbra","Umbra",2146.284
18 Mar 2023 16:12:57.308,18 Mar 2023 16:13:05.719,8.410,"Earth","10384","10384","Penumbra","Umbra",2146.284
18 Mar 2023 17:11:32.182,18 Mar 2023 17:11:40.599,8.417,"Earth","10385","10385","Penumbra","Umbra",2146.286
18 Mar 2023 17:11:40.599,18 Mar 2023 17:47:10.058,2129.459,"Earth","10385","10385","Umbra","Umbra",2146.286
18 Mar 2023 17:47:10.058,18 Mar 2023 17:47:18.468,8.410,"Earth","10385","10385","Penumbra","Umbra",2146.286
